"first_name","last_name","amount","case"
"Charles","Kowalski","5.99","0.7787"
"Charles","Kowalski","4.99","0.6487"
"Charles","Kowalski","0.99","0.1287"
"Charles","Kowalski","6.99","0.9087"
"Charles","Kowalski","0.99","0.1287"
"Charles","Kowalski","7.99","1.0387"
"Charles","Kowalski","2.99","0.3887"
"Charles","Kowalski","4.99","0.6487"
"Charles","Kowalski","5.99","0.7787"
"Charles","Kowalski","0.99","0.1287"
"Charles","Kowalski","4.99","0.6487"
"Charles","Kowalski","2.99","0.3887"
"Charles","Kowalski","7.99","1.0387"
"Joseph","Joy","0.99","0.1287"
"Joseph","Joy","2.99","0.3887"
"Joseph","Joy","7.99","1.0387"
"Joseph","Joy","4.99","0.6487"
"Joseph","Joy","6.99","0.9087"
"Joseph","Joy","0.99","0.1287"
"Joseph","Joy","4.99","0.6487"
"Thomas","Grigsby","2.99","0.3887"
"Thomas","Grigsby","0.99","0.1287"
"Thomas","Grigsby","4.99","0.6487"
"Thomas","Grigsby","2.99","0.3887"
"Thomas","Grigsby","4.99","0.6487"
"Thomas","Grigsby","3.99","0.5187"
"Thomas","Grigsby","6.99","0.9087"
"Thomas","Grigsby","6.99","0.9087"
"Thomas","Grigsby","2.99","0.3887"
"Thomas","Grigsby","2.99","0.3887"
"Thomas","Grigsby","4.99","0.6487"
"Thomas","Grigsby","4.99","0.6487"
"Thomas","Grigsby","2.99","0.3887"
"Christopher","Greco","2.99","0.3887"
"Christopher","Greco","0.99","0.1287"
"Christopher","Greco","2.99","0.3887"
"Christopher","Greco","6.99","0.9087"
"Christopher","Greco","5.99","0.7787"
"Christopher","Greco","0.99","0.1287"
"Christopher","Greco","4.99","0.6487"
"Christopher","Greco","5.99","0.7787"
"Christopher","Greco","4.99","0.6487"
"Daniel","Cabral","2.99","0.3887"
"Daniel","Cabral","4.99","0.6487"
"Daniel","Cabral","7.99","1.0387"
"Daniel","Cabral","4.99","0.6487"
"Daniel","Cabral","5.99","0.7787"
"Paul","Trout","4.99","0.6487"
"Paul","Trout","2.99","0.3887"
"Paul","Trout","0.99","0.1287"
"Paul","Trout","1.99","0.2587"
"Paul","Trout","4.99","0.6487"
"Paul","Trout","9.99","1.2987"
"Paul","Trout","8.99","1.1687"
"Mark","Rinehart","2.99","0.3887"
"Mark","Rinehart","0.99","0.1287"
"Mark","Rinehart","5.99","0.7787"
"Mark","Rinehart","2.99","0.3887"
"Mark","Rinehart","0.99","0.1287"
"Mark","Rinehart","2.99","0.3887"
"Mark","Rinehart","3.99","0.5187"
"Mark","Rinehart","4.99","0.6487"
"Mark","Rinehart","6.99","0.9087"
"Donald","Mahon","5.99","0.7787"
"Donald","Mahon","7.99","1.0387"
"Donald","Mahon","2.99","0.3887"
"Donald","Mahon","2.99","0.3887"
"Donald","Mahon","2.99","0.3887"
"Donald","Mahon","4.99","0.6487"
"Donald","Mahon","2.99","0.3887"
"Donald","Mahon","0.99","0.1287"
"Donald","Mahon","6.99","0.9087"
"George","Linton","3.99","0.5187"
"George","Linton","0.99","0.1287"
"George","Linton","3.99","0.5187"
"George","Linton","2.99","0.3887"
"George","Linton","3.99","0.5187"
"George","Linton","4.99","0.6487"
"George","Linton","4.99","0.6487"
"George","Linton","4.99","0.6487"
"George","Linton","4.99","0.6487"
"George","Linton","5.99","0.7787"
"George","Linton","3.99","0.5187"
"Kenneth","Gooden","0.99","0.1287"
"Kenneth","Gooden","2.99","0.3887"
"Kenneth","Gooden","2.99","0.3887"
"Kenneth","Gooden","2.99","0.3887"
"Kenneth","Gooden","6.99","0.9087"
"Steven","Curley","7.99","1.0387"
"Steven","Curley","0.99","0.1287"
"Steven","Curley","0.99","0.1287"
"Steven","Curley","2.99","0.3887"
"Steven","Curley","5.99","0.7787"
"Steven","Curley","2.99","0.3887"
"Steven","Curley","2.99","0.3887"
"Edward","Baugh","2.99","0.3887"
"Edward","Baugh","2.99","0.3887"
"Edward","Baugh","7.99","1.0387"
"Edward","Baugh","2.99","0.3887"
"Edward","Baugh","4.99","0.6487"
"Edward","Baugh","5.99","0.7787"
"Edward","Baugh","0.99","0.1287"
"Edward","Baugh","2.99","0.3887"
"Edward","Baugh","4.99","0.6487"
"Edward","Baugh","2.99","0.3887"
"Edward","Baugh","4.99","0.6487"
"Brian","Wyman","2.99","0.3887"
"Ronald","Weiner","0.99","0.1287"
"Ronald","Weiner","0.99","0.1287"
"Ronald","Weiner","6.99","0.9087"
"Ronald","Weiner","2.99","0.3887"
"Ronald","Weiner","4.99","0.6487"
"Ronald","Weiner","8.99","1.1687"
"Ronald","Weiner","3.99","0.5187"
"Ronald","Weiner","4.99","0.6487"
"Ronald","Weiner","5.99","0.7787"
"Anthony","Schwab","0.99","0.1287"
"Anthony","Schwab","2.99","0.3887"
"Anthony","Schwab","0.99","0.1287"
"Anthony","Schwab","2.99","0.3887"
"Kevin","Schuler","2.99","0.3887"
"Kevin","Schuler","6.99","0.9087"
"Kevin","Schuler","7.99","1.0387"
"Kevin","Schuler","4.99","0.6487"
"Kevin","Schuler","6.99","0.9087"
"Kevin","Schuler","6.99","0.9087"
"Kevin","Schuler","5.99","0.7787"
"Jason","Morrissey","4.99","0.6487"
"Jason","Morrissey","0.99","0.1287"
"Jason","Morrissey","4.99","0.6487"
"Jason","Morrissey","9.99","1.2987"
"Jason","Morrissey","4.99","0.6487"
"Jason","Morrissey","0.99","0.1287"
"Jason","Morrissey","8.99","1.1687"
"Matthew","Mahan","0.99","0.1287"
"Matthew","Mahan","3.99","0.5187"
"Matthew","Mahan","0.99","0.1287"
"Matthew","Mahan","4.99","0.6487"
"Matthew","Mahan","2.99","0.3887"
"Matthew","Mahan","5.99","0.7787"
"Matthew","Mahan","2.99","0.3887"
"Matthew","Mahan","3.99","0.5187"
"Matthew","Mahan","4.99","0.6487"
"Matthew","Mahan","0.99","0.1287"
"Gary","Coy","2.99","0.3887"
"Gary","Coy","6.99","0.9087"
"Gary","Coy","2.99","0.3887"
"Gary","Coy","0.99","0.1287"
"Gary","Coy","2.99","0.3887"
"Gary","Coy","8.99","1.1687"
"Gary","Coy","7.99","1.0387"
"Gary","Coy","4.99","0.6487"
"Timothy","Bunn","4.99","0.6487"
"Timothy","Bunn","0.99","0.1287"
"Timothy","Bunn","4.99","0.6487"
"Timothy","Bunn","3.99","0.5187"
"Timothy","Bunn","4.99","0.6487"
"Timothy","Bunn","3.99","0.5187"
"Timothy","Bunn","5.99","0.7787"
"Timothy","Bunn","0.99","0.1287"
"Jose","Andrew","0.99","0.1287"
"Jose","Andrew","4.99","0.6487"
"Jose","Andrew","0.99","0.1287"
"Jose","Andrew","2.99","0.3887"
"Jose","Andrew","4.99","0.6487"
"Jose","Andrew","2.99","0.3887"
"Larry","Thrasher","0.99","0.1287"
"Larry","Thrasher","4.99","0.6487"
"Larry","Thrasher","6.99","0.9087"
"Larry","Thrasher","0.99","0.1287"
"Larry","Thrasher","2.99","0.3887"
"Larry","Thrasher","4.99","0.6487"
"Larry","Thrasher","0.99","0.1287"
"Larry","Thrasher","4.99","0.6487"
"Larry","Thrasher","3.99","0.5187"
"Larry","Thrasher","2.99","0.3887"
"Larry","Thrasher","5.99","0.7787"
"Larry","Thrasher","9.99","1.2987"
"Larry","Thrasher","7.99","1.0387"
"Jeffrey","Spear","2.99","0.3887"
"Jeffrey","Spear","4.99","0.6487"
"Jeffrey","Spear","0.99","0.1287"
"Jeffrey","Spear","2.99","0.3887"
"Jeffrey","Spear","7.99","1.0387"
"Jeffrey","Spear","3.99","0.5187"
"Jeffrey","Spear","3.99","0.5187"
"Jeffrey","Spear","3.99","0.5187"
"Jeffrey","Spear","2.99","0.3887"
"Jeffrey","Spear","4.99","0.6487"
"Jeffrey","Spear","0.99","0.1287"
"Frank","Waggoner","7.99","1.0387"
"Frank","Waggoner","0.99","0.1287"
"Frank","Waggoner","2.99","0.3887"
"Frank","Waggoner","3.99","0.5187"
"Frank","Waggoner","0.99","0.1287"
"Frank","Waggoner","6.99","0.9087"
"Frank","Waggoner","8.99","1.1687"
"Frank","Waggoner","4.99","0.6487"
"Frank","Waggoner","4.99","0.6487"
"Frank","Waggoner","2.99","0.3887"
"Scott","Shelley","3.99","0.5187"
"Scott","Shelley","2.99","0.3887"
"Scott","Shelley","2.99","0.3887"
"Scott","Shelley","4.99","0.6487"
"Scott","Shelley","0.99","0.1287"
"Eric","Robert","5.99","0.7787"
"Eric","Robert","2.99","0.3887"
"Eric","Robert","4.99","0.6487"
"Eric","Robert","0.99","0.1287"
"Eric","Robert","7.99","1.0387"
"Eric","Robert","1.99","0.2587"
"Eric","Robert","2.99","0.3887"
"Eric","Robert","3.99","0.5187"
"Eric","Robert","2.99","0.3887"
"Stephen","Qualls","0.99","0.1287"
"Stephen","Qualls","0.99","0.1287"
"Stephen","Qualls","5.99","0.7787"
"Stephen","Qualls","2.99","0.3887"
"Stephen","Qualls","4.99","0.6487"
"Stephen","Qualls","2.99","0.3887"
"Stephen","Qualls","4.99","0.6487"
"Stephen","Qualls","0.99","0.1287"
"Stephen","Qualls","3.99","0.5187"
"Andrew","Purdy","4.99","0.6487"
"Andrew","Purdy","6.99","0.9087"
"Andrew","Purdy","0.99","0.1287"
"Andrew","Purdy","3.99","0.5187"
"Andrew","Purdy","4.99","0.6487"
"Andrew","Purdy","4.99","0.6487"
"Andrew","Purdy","2.99","0.3887"
"Andrew","Purdy","2.99","0.3887"
"Andrew","Purdy","4.99","0.6487"
"Raymond","Mcwhorter","4.99","0.6487"
"Raymond","Mcwhorter","2.99","0.3887"
"Raymond","Mcwhorter","1.99","0.2587"
"Raymond","Mcwhorter","7.99","1.0387"
"Raymond","Mcwhorter","4.99","0.6487"
"Raymond","Mcwhorter","4.99","0.6487"
"Raymond","Mcwhorter","2.99","0.3887"
"Raymond","Mcwhorter","0.99","0.1287"
"Raymond","Mcwhorter","7.99","1.0387"
"Raymond","Mcwhorter","0.99","0.1287"
"Raymond","Mcwhorter","4.99","0.6487"
"Raymond","Mcwhorter","3.99","0.5187"
"Gregory","Mauldin","4.99","0.6487"
"Gregory","Mauldin","0.99","0.1287"
"Gregory","Mauldin","1.99","0.2587"
"Gregory","Mauldin","2.99","0.3887"
"Gregory","Mauldin","4.99","0.6487"
"Gregory","Mauldin","0.99","0.1287"
"Joshua","Mark","2.99","0.3887"
"Joshua","Mark","8.99","1.1687"
"Joshua","Mark","0.99","0.1287"
"Joshua","Mark","3.99","0.5187"
"Joshua","Mark","0.99","0.1287"
"Joshua","Mark","4.99","0.6487"
"Joshua","Mark","2.99","0.3887"
"Joshua","Mark","10.99","1.4287"
"Joshua","Mark","2.99","0.3887"
"Jerry","Jordon","0.99","0.1287"
"Jerry","Jordon","0.99","0.1287"
"Jerry","Jordon","2.99","0.3887"
"Jerry","Jordon","3.99","0.5187"
"Jerry","Jordon","6.99","0.9087"
"Jerry","Jordon","6.99","0.9087"
"Jerry","Jordon","4.99","0.6487"
"Jerry","Jordon","3.99","0.5187"
"Jerry","Jordon","5.99","0.7787"
"Jerry","Jordon","4.99","0.6487"
"Jerry","Jordon","4.99","0.6487"
"Dennis","Gilman","2.99","0.3887"
"Dennis","Gilman","0.99","0.1287"
"Dennis","Gilman","4.99","0.6487"
"Dennis","Gilman","4.99","0.6487"
"Dennis","Gilman","5.99","0.7787"
"Dennis","Gilman","2.99","0.3887"
"Dennis","Gilman","3.99","0.5187"
"Dennis","Gilman","2.99","0.3887"
"Dennis","Gilman","0.99","0.1287"
"Dennis","Gilman","6.99","0.9087"
"Walter","Perryman","3.99","0.5187"
"Walter","Perryman","4.99","0.6487"
"Walter","Perryman","2.99","0.3887"
"Walter","Perryman","3.99","0.5187"
"Walter","Perryman","5.99","0.7787"
"Walter","Perryman","0.99","0.1287"
"Walter","Perryman","3.99","0.5187"
"Walter","Perryman","5.99","0.7787"
"Walter","Perryman","0.99","0.1287"
"Walter","Perryman","4.99","0.6487"
"Walter","Perryman","3.99","0.5187"
"Patrick","Newsom","2.99","0.3887"
"Patrick","Newsom","8.99","1.1687"
"Patrick","Newsom","3.99","0.5187"
"Patrick","Newsom","0.99","0.1287"
"Patrick","Newsom","0.99","0.1287"
"Patrick","Newsom","4.99","0.6487"
"Patrick","Newsom","1.99","0.2587"
"Patrick","Newsom","2.99","0.3887"
"Patrick","Newsom","2.99","0.3887"
"Patrick","Newsom","4.99","0.6487"
"Patrick","Newsom","0.99","0.1287"
"Patrick","Newsom","2.99","0.3887"
"Patrick","Newsom","2.99","0.3887"
"Patrick","Newsom","9.99","1.2987"
"Peter","Menard","0.99","0.1287"
"Peter","Menard","6.99","0.9087"
"Peter","Menard","2.99","0.3887"
"Peter","Menard","0.99","0.1287"
"Peter","Menard","8.99","1.1687"
"Peter","Menard","4.99","0.6487"
"Peter","Menard","4.99","0.6487"
"Peter","Menard","0.99","0.1287"
"Peter","Menard","6.99","0.9087"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","2.99","0.3887"
"Harold","Martino","0.99","0.1287"
"Harold","Martino","0.99","0.1287"
"Harold","Martino","6.99","0.9087"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","2.99","0.3887"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","2.99","0.3887"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","2.99","0.3887"
"Harold","Martino","0.99","0.1287"
"Harold","Martino","8.99","1.1687"
"Harold","Martino","4.99","0.6487"
"Harold","Martino","3.99","0.5187"
"Douglas","Graf","0.99","0.1287"
"Douglas","Graf","0.99","0.1287"
"Douglas","Graf","2.99","0.3887"
"Douglas","Graf","4.99","0.6487"
"Douglas","Graf","3.99","0.5187"
"Douglas","Graf","0.99","0.1287"
"Douglas","Graf","5.99","0.7787"
"Henry","Billingsley","5.99","0.7787"
"Henry","Billingsley","5.99","0.7787"
"Henry","Billingsley","4.99","0.6487"
"Henry","Billingsley","3.99","0.5187"
"Henry","Billingsley","0.99","0.1287"
"Henry","Billingsley","0.99","0.1287"
"Henry","Billingsley","2.99","0.3887"
"Carl","Artis","4.99","0.6487"
"Carl","Artis","2.99","0.3887"
"Carl","Artis","4.99","0.6487"
"Carl","Artis","4.99","0.6487"
"Carl","Artis","10.99","1.4287"
"Carl","Artis","4.99","0.6487"
"Arthur","Simpkins","5.99","0.7787"
"Arthur","Simpkins","3.99","0.5187"
"Arthur","Simpkins","0.99","0.1287"
"Arthur","Simpkins","4.99","0.6487"
"Arthur","Simpkins","4.99","0.6487"
"Arthur","Simpkins","2.99","0.3887"
"Arthur","Simpkins","5.99","0.7787"
"Arthur","Simpkins","2.99","0.3887"
"Arthur","Simpkins","0.99","0.1287"
"Arthur","Simpkins","8.99","1.1687"
"Arthur","Simpkins","5.99","0.7787"
"Arthur","Simpkins","0.99","0.1287"
"Ryan","Salisbury","8.99","1.1687"
"Ryan","Salisbury","2.99","0.3887"
"Ryan","Salisbury","10.99","1.4287"
"Ryan","Salisbury","5.99","0.7787"
"Ryan","Salisbury","4.99","0.6487"
"Ryan","Salisbury","2.99","0.3887"
"Ryan","Salisbury","2.99","0.3887"
"Ryan","Salisbury","4.99","0.6487"
"Roger","Quintanilla","2.99","0.3887"
"Roger","Quintanilla","2.99","0.3887"
"Roger","Quintanilla","2.99","0.3887"
"Roger","Quintanilla","7.99","1.0387"
"Roger","Quintanilla","2.99","0.3887"
"Roger","Quintanilla","5.99","0.7787"
"Roger","Quintanilla","4.99","0.6487"
"Roger","Quintanilla","2.99","0.3887"
"Roger","Quintanilla","5.99","0.7787"
"Roger","Quintanilla","0.99","0.1287"
"Roger","Quintanilla","1.99","0.2587"
"Roger","Quintanilla","3.99","0.5187"
"Roger","Quintanilla","7.99","1.0387"
"Roger","Quintanilla","0.99","0.1287"
"Roger","Quintanilla","4.99","0.6487"
"Joe","Gilliland","4.99","0.6487"
"Joe","Gilliland","4.99","0.6487"
"Joe","Gilliland","8.99","1.1687"
"Joe","Gilliland","3.99","0.5187"
"Joe","Gilliland","4.99","0.6487"
"Joe","Gilliland","4.99","0.6487"
"Joe","Gilliland","6.99","0.9087"
"Joe","Gilliland","6.99","0.9087"
"Joe","Gilliland","4.99","0.6487"
"Joe","Gilliland","6.99","0.9087"
"Joe","Gilliland","5.99","0.7787"
"Juan","Fraley","0.99","0.1287"
"Juan","Fraley","6.99","0.9087"
"Juan","Fraley","6.99","0.9087"
"Juan","Fraley","0.99","0.1287"
"Juan","Fraley","6.99","0.9087"
"Juan","Fraley","2.99","0.3887"
"Juan","Fraley","0.99","0.1287"
"Juan","Fraley","1.99","0.2587"
"Juan","Fraley","0.99","0.1287"
"Jack","Foust","2.99","0.3887"
"Jack","Foust","0.99","0.1287"
"Jack","Foust","6.99","0.9087"
"Jack","Foust","4.99","0.6487"
"Jack","Foust","4.99","0.6487"
"Jack","Foust","2.99","0.3887"
"Jack","Foust","2.99","0.3887"
"Albert","Crouse","5.99","0.7787"
"Albert","Crouse","6.99","0.9087"
"Albert","Crouse","0.99","0.1287"
"Albert","Crouse","5.99","0.7787"
"Albert","Crouse","2.99","0.3887"
"Albert","Crouse","4.99","0.6487"
"Albert","Crouse","0.99","0.1287"
"Jonathan","Scarborough","0.99","0.1287"
"Jonathan","Scarborough","4.99","0.6487"
"Jonathan","Scarborough","4.99","0.6487"
"Jonathan","Scarborough","5.99","0.7787"
"Jonathan","Scarborough","0.99","0.1287"
"Jonathan","Scarborough","4.99","0.6487"
"Jonathan","Scarborough","1.99","0.2587"
"Jonathan","Scarborough","0.99","0.1287"
"Jonathan","Scarborough","2.99","0.3887"
"Justin","Ngo","6.99","0.9087"
"Justin","Ngo","6.99","0.9087"
"Justin","Ngo","3.99","0.5187"
"Justin","Ngo","4.99","0.6487"
"Justin","Ngo","2.99","0.3887"
"Justin","Ngo","0.99","0.1287"
"Justin","Ngo","5.99","0.7787"
"Justin","Ngo","0.99","0.1287"
"Terry","Grissom","0.99","0.1287"
"Terry","Grissom","0.99","0.1287"
"Terry","Grissom","1.99","0.2587"
"Terry","Grissom","3.99","0.5187"
"Terry","Grissom","2.99","0.3887"
"Gerald","Fultz","3.99","0.5187"
"Gerald","Fultz","4.99","0.6487"
"Gerald","Fultz","3.99","0.5187"
"Gerald","Fultz","2.99","0.3887"
"Gerald","Fultz","4.99","0.6487"
"Gerald","Fultz","2.99","0.3887"
"Gerald","Fultz","0.99","0.1287"
"Gerald","Fultz","4.99","0.6487"
"Gerald","Fultz","5.99","0.7787"
"Gerald","Fultz","6.99","0.9087"
"Gerald","Fultz","4.99","0.6487"
"Gerald","Fultz","5.99","0.7787"
"Gerald","Fultz","2.99","0.3887"
"Keith","Rico","2.99","0.3887"
"Keith","Rico","2.99","0.3887"
"Keith","Rico","6.99","0.9087"
"Keith","Rico","0.99","0.1287"
"Keith","Rico","2.99","0.3887"
"Keith","Rico","0.99","0.1287"
"Keith","Rico","2.99","0.3887"
"Samuel","Marlow","4.99","0.6487"
"Samuel","Marlow","5.99","0.7787"
"Samuel","Marlow","4.99","0.6487"
"Samuel","Marlow","6.99","0.9087"
"Samuel","Marlow","2.99","0.3887"
"Samuel","Marlow","7.99","1.0387"
"Willie","Markham","4.99","0.6487"
"Willie","Markham","1.99","0.2587"
"Willie","Markham","2.99","0.3887"
"Willie","Markham","1.99","0.2587"
"Willie","Markham","5.99","0.7787"
"Willie","Markham","2.99","0.3887"
"Willie","Markham","4.99","0.6487"
"Willie","Markham","1.99","0.2587"
"Ralph","Madrigal","2.99","0.3887"
"Ralph","Madrigal","6.99","0.9087"
"Ralph","Madrigal","4.99","0.6487"
"Ralph","Madrigal","5.99","0.7787"
"Ralph","Madrigal","5.99","0.7787"
"Ralph","Madrigal","0.99","0.1287"
"Ralph","Madrigal","6.99","0.9087"
"Ralph","Madrigal","4.99","0.6487"
"Ralph","Madrigal","7.99","1.0387"
"Ralph","Madrigal","4.99","0.6487"
"Ralph","Madrigal","2.99","0.3887"
"Lawrence","Lawton","0.99","0.1287"
"Lawrence","Lawton","0.99","0.1287"
"Lawrence","Lawton","5.99","0.7787"
"Lawrence","Lawton","5.99","0.7787"
"Lawrence","Lawton","2.99","0.3887"
"Lawrence","Lawton","3.99","0.5187"
"Lawrence","Lawton","5.99","0.7787"
"Lawrence","Lawton","2.99","0.3887"
"Lawrence","Lawton","0.99","0.1287"
"Lawrence","Lawton","0.99","0.1287"
"Lawrence","Lawton","0.99","0.1287"
"Lawrence","Lawton","6.99","0.9087"
"Lawrence","Lawton","2.99","0.3887"
"Nicholas","Barfield","3.99","0.5187"
"Nicholas","Barfield","4.99","0.6487"
"Nicholas","Barfield","6.99","0.9087"
"Nicholas","Barfield","6.99","0.9087"
"Nicholas","Barfield","6.99","0.9087"
"Nicholas","Barfield","2.99","0.3887"
"Nicholas","Barfield","4.99","0.6487"
"Nicholas","Barfield","5.99","0.7787"
"Nicholas","Barfield","11.99","1.5587"
"Nicholas","Barfield","4.99","0.6487"
"Nicholas","Barfield","2.99","0.3887"
"Roy","Whiting","6.99","0.9087"
"Roy","Whiting","5.99","0.7787"
"Roy","Whiting","4.99","0.6487"
"Roy","Whiting","9.99","1.2987"
"Roy","Whiting","2.99","0.3887"
"Roy","Whiting","5.99","0.7787"
"Roy","Whiting","4.99","0.6487"
"Roy","Whiting","4.99","0.6487"
"Benjamin","Varney","5.99","0.7787"
"Benjamin","Varney","4.99","0.6487"
"Benjamin","Varney","4.99","0.6487"
"Benjamin","Varney","1.99","0.2587"
"Benjamin","Varney","3.99","0.5187"
"Benjamin","Varney","4.99","0.6487"
"Benjamin","Varney","0.99","0.1287"
"Benjamin","Varney","4.99","0.6487"
"Benjamin","Varney","0.99","0.1287"
"Bruce","Schwarz","2.99","0.3887"
"Bruce","Schwarz","2.99","0.3887"
"Bruce","Schwarz","4.99","0.6487"
"Bruce","Schwarz","8.99","1.1687"
"Bruce","Schwarz","2.99","0.3887"
"Bruce","Schwarz","6.99","0.9087"
"Brandon","Huey","4.99","0.6487"
"Brandon","Huey","2.99","0.3887"
"Brandon","Huey","5.99","0.7787"
"Brandon","Huey","2.99","0.3887"
"Brandon","Huey","4.99","0.6487"
"Brandon","Huey","0.99","0.1287"
"Brandon","Huey","2.99","0.3887"
"Brandon","Huey","4.99","0.6487"
"Brandon","Huey","4.99","0.6487"
"Brandon","Huey","2.99","0.3887"
"Brandon","Huey","2.99","0.3887"
"Brandon","Huey","6.99","0.9087"
"Brandon","Huey","2.99","0.3887"
"Adam","Gooch","4.99","0.6487"
"Adam","Gooch","4.99","0.6487"
"Adam","Gooch","0.99","0.1287"
"Adam","Gooch","8.99","1.1687"
"Adam","Gooch","6.99","0.9087"
"Adam","Gooch","4.99","0.6487"
"Adam","Gooch","6.99","0.9087"
"Adam","Gooch","10.99","1.4287"
"Harry","Arce","8.99","1.1687"
"Harry","Arce","1.99","0.2587"
"Harry","Arce","0.99","0.1287"
"Harry","Arce","2.99","0.3887"
"Harry","Arce","4.99","0.6487"
"Harry","Arce","8.99","1.1687"
"Harry","Arce","2.99","0.3887"
"Harry","Arce","0.99","0.1287"
"Harry","Arce","7.99","1.0387"
"Harry","Arce","1.99","0.2587"
"Harry","Arce","7.99","1.0387"
"Harry","Arce","2.99","0.3887"
"Harry","Arce","2.99","0.3887"
"Fred","Wheat","0.99","0.1287"
"Fred","Wheat","3.99","0.5187"
"Fred","Wheat","2.99","0.3887"
"Fred","Wheat","4.99","0.6487"
"Fred","Wheat","1.99","0.2587"
"Fred","Wheat","0.99","0.1287"
"Fred","Wheat","5.99","0.7787"
"Wayne","Truong","4.99","0.6487"
"Wayne","Truong","1.99","0.2587"
"Wayne","Truong","0.99","0.1287"
"Wayne","Truong","4.99","0.6487"
"Wayne","Truong","0.99","0.1287"
"Wayne","Truong","3.99","0.5187"
"Wayne","Truong","2.99","0.3887"
"Wayne","Truong","3.99","0.5187"
"Wayne","Truong","4.99","0.6487"
"Wayne","Truong","5.99","0.7787"
"Billy","Poulin","10.99","1.4287"
"Billy","Poulin","9.99","1.2987"
"Billy","Poulin","7.99","1.0387"
"Billy","Poulin","2.99","0.3887"
"Billy","Poulin","3.99","0.5187"
"Billy","Poulin","4.99","0.6487"
"Billy","Poulin","4.99","0.6487"
"Billy","Poulin","2.99","0.3887"
"Billy","Poulin","0.99","0.1287"
"Billy","Poulin","2.99","0.3887"
"Steve","Mackenzie","10.99","1.4287"
"Steve","Mackenzie","3.99","0.5187"
"Steve","Mackenzie","4.99","0.6487"
"Steve","Mackenzie","0.99","0.1287"
"Steve","Mackenzie","3.99","0.5187"
"Steve","Mackenzie","4.99","0.6487"
"Steve","Mackenzie","8.99","1.1687"
"Steve","Mackenzie","9.99","1.2987"
"Steve","Mackenzie","4.99","0.6487"
"Steve","Mackenzie","2.99","0.3887"
"Steve","Mackenzie","1.99","0.2587"
"Steve","Mackenzie","0.99","0.1287"
"Steve","Mackenzie","2.99","0.3887"
"Louis","Leone","5.99","0.7787"
"Louis","Leone","7.99","1.0387"
"Louis","Leone","7.99","1.0387"
"Louis","Leone","3.99","0.5187"
"Louis","Leone","3.99","0.5187"
"Louis","Leone","5.99","0.7787"
"Louis","Leone","5.99","0.7787"
"Louis","Leone","7.99","1.0387"
"Louis","Leone","0.99","0.1287"
"Louis","Leone","2.99","0.3887"
"Louis","Leone","3.99","0.5187"
"Louis","Leone","2.99","0.3887"
"Louis","Leone","6.99","0.9087"
"Louis","Leone","3.99","0.5187"
"Jeremy","Hurtado","2.99","0.3887"
"Jeremy","Hurtado","0.99","0.1287"
"Jeremy","Hurtado","2.99","0.3887"
"Jeremy","Hurtado","2.99","0.3887"
"Jeremy","Hurtado","4.99","0.6487"
"Jeremy","Hurtado","8.99","1.1687"
"Jeremy","Hurtado","5.99","0.7787"
"Jeremy","Hurtado","2.99","0.3887"
"Jeremy","Hurtado","4.99","0.6487"
"Jeremy","Hurtado","6.99","0.9087"
"Aaron","Selby","0.99","0.1287"
"Aaron","Selby","1.99","0.2587"
